date,PLTU Bangka (257 tags),PLTU Kendari (114 tags),PLTU Pulang Pisau (129 tags),PLTU Tidore (2150 tags)
2020-04-02,0.29317985300475574,,82.94573643410853,
2020-04-03,0.3918071768266321,,82.94573643410853,
2020-04-04,0.29317985300475574,,82.94573643410853,
2020-04-05,0.2648076091655858,,82.94573643410853,
2020-04-06,0.41072200605274534,,82.94573643410853,
2020-04-07,0.29317985300475574,,82.94573643410853,
2020-04-08,0.41072200605274534,,82.94573643410853,
2020-04-09,0.3877539991353221,,82.94573643410853,
2020-04-10,0.1432122784262862,,82.94573643410853,
2020-04-11,0.41072200605274534,,82.94573643410853,
2020-04-12,0.412073065283182,,82.94573643410853,
2020-04-13,0.2945309122351924,,82.94573643410853,
2020-04-14,0.3904561175961954,,82.94573643410853,
2020-04-15,0.41477518374405536,,82.94573643410853,
2020-04-16,0.1432122784262862,,82.94573643410853,
2020-04-17,0.412073065283182,,82.94573643410853,
2020-04-18,0.2945309122351924,,82.94573643410853,
2020-04-19,0.41477518374405536,,82.94573643410853,
2020-04-20,0.3918071768266321,,82.94573643410853,
2020-04-21,0.29317985300475574,,82.94573643410853,
2020-04-22,0.2648076091655858,,82.94573643410853,
2020-04-23,0.41342412451361865,,82.94573643410853,
2020-04-24,0.29317985300475574,,82.94573643410853,
2020-04-25,0.3904561175961954,,82.94573643410853,
2020-04-26,0.41477518374405536,,82.94573643410853,
2020-04-27,0.1432122784262862,,82.94573643410853,
2020-04-28,0.41072200605274534,,82.94573643410853,
2020-04-29,0.41342412451361865,,82.94573643410853,
2020-04-30,0.2904777345438824,,82.94573643410853,
2020-05-01,0.3877539991353221,,81.38727390180878,
2020-05-02,0.2945309122351924,,81.3953488372093,
2020-05-03,0.26345654993514916,,81.3953488372093,
2020-05-04,0.412073065283182,,80.97545219638243,
2020-05-05,0.29317985300475574,,80.62015503875969,
2020-05-06,0.41342412451361865,,80.62015503875969,
2020-05-07,0.3918071768266321,,80.62015503875969,
2020-05-08,0.1432122784262862,,80.62015503875969,
2020-05-09,0.41072200605274534,,80.62015503875969,
2020-05-10,0.41342412451361865,,80.62015503875969,
2020-05-11,0.2945309122351924,,80.62015503875969,
2020-05-12,0.3918071768266321,,80.62015503875969,
2020-05-13,0.41342412451361865,,80.62015503875969,
2020-05-14,0.1432122784262862,,80.62015503875969,
2020-05-15,0.41342412451361865,,80.62015503875969,
2020-05-16,0.2945309122351924,,80.62015503875969,
2020-05-17,0.412073065283182,,80.62015503875969,
2020-05-18,0.3904561175961954,,80.62015503875969,
2020-05-19,0.29317985300475574,,80.62015503875969,
2020-05-20,0.2621054907047125,,80.62015503875969,
2020-05-21,0.41342412451361865,,80.62015503875969,
2020-05-22,0.29317985300475574,,80.62015503875969,
2020-05-23,0.412073065283182,,80.62015503875969,
2020-05-24,0.3918071768266321,,80.62015503875969,
2020-05-25,0.14186121919584954,,80.62015503875969,
2020-05-26,0.41342412451361865,,80.62015503875969,
2020-05-27,0.3701902291396455,,80.62015503875969,
2020-05-28,0.3377648076091656,,80.62015503875969,
2020-05-29,0.3918071768266321,,80.62015503875969,
2020-05-30,0.2945309122351924,,80.62015503875969,
2020-05-31,0.2621054907047125,,80.62015503875969,
2020-06-01,0.41342412451361865,,80.62015503875969,
2020-06-02,0.29317985300475574,,80.62015503875969,
2020-06-03,0.41477518374405536,,80.62015503875969,
2020-06-04,0.3918071768266321,,80.62015503875969,
2020-06-05,0.14186121919584954,,80.62015503875969,
2020-06-06,0.41342412451361865,,80.62015503875969,
2020-06-07,0.41477518374405536,,80.62015503875969,
2020-06-08,0.2945309122351924,,80.62015503875969,
2020-06-09,0.39315823605706873,,80.62015503875969,
2020-06-10,0.2945309122351924,,80.62015503875969,
2020-06-11,0.2621054907047125,,80.62015503875969,
2020-06-12,0.41477518374405536,,80.62015503875969,
2020-06-13,0.2945309122351924,,80.62015503875969,
2020-06-14,0.41477518374405536,,80.62015503875969,
2020-06-15,0.39315823605706873,,80.62015503875969,
2020-06-16,0.29317985300475574,,80.62015503875969,
2020-06-17,0.25805231301340253,,80.62015503875969,
2020-06-18,0.4093709468223087,,80.62015503875969,
2020-06-19,0.29317985300475574,,80.62015503875969,
2020-06-20,0.41072200605274534,,80.62015503875969,
2020-06-21,0.3877539991353221,,80.62015503875969,
2020-06-22,0.13915910073497623,,80.62015503875969,
2020-06-23,0.41072200605274534,,80.62015503875969,
2020-06-24,0.29317985300475574,,80.62015503875969,
2020-06-25,0.41072200605274534,,80.62015503875969,
2020-06-26,0.3904561175961954,,80.62015503875969,
2020-06-27,0.29317985300475574,,80.62015503875969,
2020-06-28,0.2594033722438392,,80.62015503875969,
2020-06-29,0.41072200605274534,,80.62015503875969,
2020-06-30,0.29317985300475574,,80.62015503875969,
2020-07-01,0.4093709468223087,,83.45176571920759,
2020-07-02,0.3877539991353221,,83.72093023255815,
2020-07-03,0.14051015996541288,,83.72093023255815,
2020-07-04,0.4093709468223087,,83.72093023255815,
2020-07-05,0.41072200605274534,,83.72093023255815,
2020-07-06,0.29317985300475574,,83.72093023255815,
2020-07-07,0.3877539991353221,,83.72093023255815,
2020-07-08,0.29317985300475574,,83.72093023255815,
2020-07-09,0.2567012537829658,,83.72093023255815,
2020-07-10,0.41072200605274534,,83.72093023255815,
2020-07-11,0.29317985300475574,,83.72093023255815,
2020-07-12,0.412073065283182,,83.72093023255815,
2020-07-13,0.38910505836575876,,83.72093023255815,
2020-07-14,0.2918287937743191,,83.72093023255815,
2020-07-15,0.2594033722438392,,83.72093023255815,
2020-07-16,0.41072200605274534,,83.72093023255815,
2020-07-17,0.2918287937743191,,83.72093023255815,
2020-07-18,0.412073065283182,,83.72093023255815,
2020-07-19,0.3904561175961954,,83.72093023255815,
2020-07-20,0.14186121919584954,,83.72093023255815,
2020-07-21,0.412073065283182,,83.72093023255815,
2020-07-22,0.29317985300475574,,83.72093023255815,
2020-07-23,0.41342412451361865,,83.72093023255815,
2020-07-24,0.3904561175961954,,83.72093023255815,
2020-07-25,0.29317985300475574,,83.72093023255815,
2020-07-26,0.26075443147427585,,83.72093023255815,
2020-07-27,0.412073065283182,,83.72093023255815,
2020-07-28,0.2945309122351924,,83.72093023255815,
2020-07-29,0.412073065283182,,83.72093023255815,
2020-07-30,0.3918071768266321,,83.72093023255815,
2020-07-31,0.14186121919584954,,83.72093023255815,
2020-08-01,0.41342412451361865,,83.72093023255815,
2020-08-02,0.37154128837008216,,83.72093023255815,
2020-08-03,0.33641374837872895,,83.72093023255815,
2020-08-04,0.4093709468223087,,83.72093023255815,
2020-08-05,0.27291396454820577,,83.72093023255815,
2020-08-06,0.25805231301340253,,83.72093023255815,
2020-08-07,0.4093709468223087,,83.72093023255815,
2020-08-08,0.29317985300475574,,83.72093023255815,
2020-08-09,0.41072200605274534,,83.72093023255815,
2020-08-10,0.38910505836575876,,83.72093023255815,
2020-08-11,0.2945309122351924,,83.72093023255815,
2020-08-12,0.2594033722438392,,83.72093023255815,
2020-08-13,0.41072200605274534,,83.72093023255815,
2020-08-14,0.2945309122351924,,83.72093023255815,
2020-08-15,0.4093709468223087,,83.72093023255815,
2020-08-16,0.34857328145265887,,83.72093023255815,
2020-08-17,0.1823929961089494,,83.72093023255815,
2020-08-18,0.41342412451361865,,83.72093023255815,
2020-08-19,0.2945309122351924,,83.72093023255815,
2020-08-20,0.41477518374405536,,83.72093023255815,
2020-08-21,0.3918071768266321,,83.72093023255815,
2020-08-22,0.2972330306960657,,83.72093023255815,
2020-08-23,0.2594033722438392,,83.72093023255815,
2020-08-24,0.41342412451361865,,83.72093023255815,
2020-08-25,0.2945309122351924,,83.72093023255815,
2020-08-26,0.41477518374405536,,83.72093023255815,
2020-08-27,0.39315823605706873,,83.72093023255815,
2020-08-28,0.14186121919584954,,83.72093023255815,
2020-08-29,0.41342412451361865,,83.72093023255815,
2020-08-30,0.29588197146562906,,83.72093023255815,
2020-08-31,0.41477518374405536,,83.72093023255815,
2020-09-01,0.41342412451361865,,82.94035314384152,
2020-09-02,0.27561608300907914,,82.94573643410853,
2020-09-03,0.2594033722438392,,82.94573643410853,
2020-09-04,0.41342412451361865,,82.94573643410853,
2020-09-05,0.2972330306960657,,82.94573643410853,
2020-09-06,0.41342412451361865,,82.94573643410853,
2020-09-07,0.3918071768266321,,82.94573643410853,
2020-09-08,0.2945309122351924,,82.94573643410853,
2020-09-09,0.26075443147427585,,82.94573643410853,
2020-09-10,0.41477518374405536,,82.94573643410853,
2020-09-11,0.29588197146562906,,82.94573643410853,
2020-09-12,0.41342412451361865,,82.94573643410853,
2020-09-13,0.2742650237786425,,82.94573643410853,
2020-09-14,0.25805231301340253,,82.94573643410853,
2020-09-15,0.41342412451361865,,82.94573643410853,
2020-09-16,0.29588197146562906,,82.27551679586563,
2020-09-17,0.3999135322092521,,82.17054263565892,
2020-09-18,0.37829658452226544,,82.17054263565892,
2020-09-19,0.28912667531344577,,82.17054263565892,
2020-09-20,0.2539991353220925,,82.17054263565892,
2020-09-21,0.40666882836143536,,82.17054263565892,
2020-09-22,0.2904777345438824,,82.17054263565892,
2020-09-23,0.412073065283182,,82.17054263565892,
2020-09-24,0.39315823605706873,,82.17054263565892,
2020-09-25,0.1432122784262862,,82.17054263565892,
2020-09-26,0.412073065283182,,82.17054263565892,
2020-09-27,0.29317985300475574,,82.17054263565892,
2020-09-28,0.4174773022049287,,82.17054263565892,
2020-09-29,0.41477518374405536,,82.17054263565892,
2020-09-30,0.27561608300907914,,82.17054263565892,
2020-10-01,0.26075443147427585,,82.17054263565892,
2020-10-02,0.41342412451361865,,82.17054263565892,
2020-10-03,0.29588197146562906,,82.17054263565892,
2020-10-04,0.41342412451361865,,82.17054263565892,
2020-10-05,0.3918071768266321,,82.17054263565892,
2020-10-06,0.29317985300475574,,82.17054263565892,
2020-10-07,0.2594033722438392,,82.17054263565892,
2020-10-08,0.41072200605274534,,82.17054263565892,
2020-10-09,0.29588197146562906,,82.17054263565892,
2020-10-10,0.41342412451361865,,82.17054263565892,
2020-10-11,0.2715629053177691,,82.17054263565892,
2020-10-12,0.26075443147427585,,82.17054263565892,
2020-10-13,0.41342412451361865,,82.17054263565892,
2020-10-14,0.2972330306960657,,82.17054263565892,
2020-10-15,0.4174773022049287,,82.17054263565892,
2020-10-16,0.4174773022049287,,82.17054263565892,
2020-10-17,0.27561608300907914,,82.17054263565892,
2020-10-18,0.26345654993514916,,82.17054263565892,
2020-10-19,0.41342412451361865,,82.17054263565892,
2020-10-20,0.2972330306960657,,82.17054263565892,
2020-10-21,0.416126242974492,,82.17054263565892,
2020-10-22,0.3526264591439689,,82.17054263565892,
2020-10-23,0.1864461738002594,,82.17054263565892,
2020-10-24,0.412073065283182,,82.17054263565892,
2020-10-25,0.2945309122351924,,82.17054263565892,
2020-10-26,0.41342412451361865,,82.17054263565892,
2020-10-27,0.41342412451361865,,82.17054263565892,
2020-10-28,0.2742650237786425,,82.17054263565892,
2020-10-29,0.25805231301340253,,82.17054263565892,
2020-10-30,0.41477518374405536,,82.17054263565892,
2020-10-31,0.2972330306960657,,82.17054263565892,
2020-11-01,0.41342412451361865,,82.17054263565892,
2020-11-02,0.38910505836575876,,82.17054263565892,
2020-11-03,0.2945309122351924,,82.17054263565892,
2020-11-04,0.26075443147427585,,82.17054263565892,
2020-11-05,0.3701902291396455,,82.17054263565892,
2020-11-06,0.33506268914829224,,82.17054263565892,
2020-11-07,0.412073065283182,,82.17054263565892,
2020-11-08,0.2742650237786425,,82.17054263565892,
2020-11-09,0.2567012537829658,,82.17054263565892,
2020-11-10,0.41342412451361865,,82.17054263565892,
2020-11-11,0.29588197146562906,,82.17054263565892,
2020-11-12,0.41342412451361865,,82.17054263565892,
2020-11-13,0.41477518374405536,,82.17054263565892,
2020-11-14,0.2742650237786425,,82.17054263565892,
2020-11-15,0.2567012537829658,,82.17054263565892,
2020-11-16,0.412073065283182,,82.17054263565892,
2020-11-17,0.2945309122351924,,82.17054263565892,
2020-11-18,0.41342412451361865,,82.17054263565892,
2020-11-19,0.27561608300907914,,82.17054263565892,
2020-11-20,0.26075443147427585,,82.17054263565892,
2020-11-21,0.412073065283182,,82.17054263565892,
2020-11-22,0.2972330306960657,,82.17054263565892,
2020-11-23,0.41477518374405536,,82.17054263565892,
2020-11-24,0.416126242974492,,82.17054263565892,
2020-11-25,0.2742650237786425,,82.17054263565892,
2020-11-26,0.26345654993514916,,82.17054263565892,
2020-11-27,0.412073065283182,,82.17054263565892,
2020-11-28,0.2972330306960657,,82.17054263565892,
2020-11-29,0.41342412451361865,,82.17054263565892,
2020-11-30,0.39315823605706873,,82.17054263565892,
2020-12-01,0.29588197146562906,,82.17054263565892,
2020-12-02,0.2594033722438392,,82.17054263565892,
2020-12-03,0.2972330306960657,,82.17054263565892,
2020-12-04,0.41072200605274534,,82.17054263565892,
2020-12-05,0.41072200605274534,,82.17054263565892,
2020-12-06,0.27021184608733245,,82.17054263565892,
2020-12-07,0.2621054907047125,,82.17054263565892,
2020-12-08,0.412073065283182,,82.17054263565892,
2020-12-09,0.29588197146562906,,82.17054263565892,
2020-12-10,0.41477518374405536,,82.17054263565892,
2020-12-11,0.41342412451361865,,82.17054263565892,
2020-12-12,0.27291396454820577,,82.17054263565892,
2020-12-13,0.2594033722438392,,82.17054263565892,
2020-12-14,0.416126242974492,,82.17054263565892,
2020-12-15,0.29588197146562906,,82.17054263565892,
2020-12-16,0.412073065283182,,82.17054263565892,
2020-12-17,0.2742650237786425,,82.17054263565892,
2020-12-18,0.2621054907047125,,82.17054263565892,
2020-12-19,0.412073065283182,,82.17054263565892,
2020-12-20,0.2972330306960657,,82.17054263565892,
2020-12-21,0.41477518374405536,,82.17054263565892,
2020-12-22,0.412073065283182,,82.17054263565892,
2020-12-23,0.2715629053177691,,82.17054263565892,
2020-12-24,0.2567012537829658,,82.17054263565892,
2020-12-25,0.41342412451361865,,82.17054263565892,
2020-12-26,0.2972330306960657,,82.17054263565892,
2020-12-27,0.412073065283182,,82.17054263565892,
2020-12-28,0.3701902291396455,,82.17054263565892,
2020-12-29,0.31344574146130566,,82.17054263565892,
2020-12-30,0.25805231301340253,,82.17054263565892,
2020-12-31,0.1756376999567661,,80.62015503875969,
2021-01-01,0.41477518374405536,,92.70025839793281,
2021-01-02,0.41477518374405536,,93.02325581395348,
2021-01-03,0.316147859922179,,93.02325581395348,
2021-01-04,0.2594033722438392,,93.02325581395348,
2021-01-05,0.41342412451361865,,93.02325581395348,
2021-01-06,0.3377648076091656,,93.02325581395348,
2021-01-07,0.41342412451361865,,93.02325581395348,
2021-01-08,0.41342412451361865,,93.02325581395348,
2021-01-09,0.3147968006917423,,93.02325581395348,
2021-01-10,0.26075443147427585,,93.02325581395348,
2021-01-11,0.41342412451361865,,93.02325581395348,
2021-01-12,0.29588197146562906,,93.02325581395348,
2021-01-13,0.416126242974492,,93.02325581395348,
2021-01-14,0.3918071768266321,,93.02325581395348,
2021-01-15,0.1837440553393861,,93.02325581395348,
2021-01-16,0.41342412451361865,,93.02325581395348,
2021-01-17,0.33641374837872895,,93.02325581395348,
2021-01-18,0.41342412451361865,,93.02325581395348,
2021-01-19,0.412073065283182,,93.02325581395348,
2021-01-20,0.31344574146130566,,93.02325581395348,
2021-01-21,0.2594033722438392,,93.02325581395348,
2021-01-22,0.412073065283182,,93.02325581395348,
2021-01-23,0.29317985300475574,,93.02325581395348,
2021-01-24,0.412073065283182,,93.02325581395348,
2021-01-25,0.41342412451361865,,93.02325581395348,
2021-01-26,0.31344574146130566,,93.02325581395348,
2021-01-27,0.26075443147427585,,93.02325581395348,
2021-01-28,0.412073065283182,,93.02325581395348,
2021-01-29,0.33641374837872895,,93.02325581395348,
2021-01-30,0.412073065283182,,93.02325581395348,
2021-01-31,0.38910505836575876,,93.02325581395348,
2021-02-01,0.1837440553393861,,93.02325581395348,
2021-02-02,0.412073065283182,,93.02325581395348,
2021-02-03,0.29317985300475574,,93.02325581395348,
2021-02-04,0.412073065283182,,93.02325581395348,
2021-02-05,0.412073065283182,,93.02325581395348,
2021-02-06,0.312094682230869,,93.02325581395348,
2021-02-07,0.26075443147427585,,93.02325581395348,
2021-02-08,0.412073065283182,,93.02325581395348,
2021-02-09,0.33641374837872895,,93.02325581395348,
2021-02-10,0.412073065283182,,93.02325581395348,
2021-02-11,0.38910505836575876,,93.02325581395348,
2021-02-12,0.1837440553393861,,93.02325581395348,
2021-02-13,0.41342412451361865,,93.02325581395348,
2021-02-14,0.37154128837008216,,93.02325581395348,
2021-02-15,0.33506268914829224,,93.02325581395348,
2021-02-16,0.412073065283182,,93.02325581395348,
2021-02-17,0.3877539991353221,,93.02325581395348,
2021-02-18,0.18104193687851275,,93.02325581395348,
2021-02-19,0.4093709468223087,,93.02325581395348,
2021-02-20,0.3323605706874189,,93.02325581395348,
2021-02-21,0.41072200605274534,,93.02325581395348,
2021-02-22,0.41072200605274534,,93.02325581395348,
2021-02-23,0.312094682230869,,93.02325581395348,
2021-02-24,0.2594033722438392,,93.02325581395348,
2021-02-25,0.412073065283182,,93.02325581395348,
2021-02-26,0.2918287937743191,,93.02325581395348,
2021-02-27,0.412073065283182,,93.02325581395348,
2021-02-28,0.38910505836575876,,93.02325581395348,
2021-03-01,0.1823929961089494,,93.02325581395348,
2021-03-02,0.41072200605274534,,93.02325581395348,
2021-03-03,0.41072200605274534,,93.02325581395348,
2021-03-04,0.3323605706874189,,93.02325581395348,
2021-03-05,0.41072200605274534,,93.02325581395348,
2021-03-06,0.3877539991353221,,93.02325581395348,
2021-03-07,0.18104193687851275,,93.02325581395348,
2021-03-08,0.40396670990056205,,93.02325581395348,
2021-03-09,0.26750972762645914,,93.02325581395348,
2021-03-10,0.3850518806744488,,93.02325581395348,
2021-03-11,0.3377648076091656,,93.02325581395348,
2021-03-12,0.11078685689580631,,93.02325581395348,
2021-03-13,0.2945309122351924,,93.02325581395348,
2021-03-14,0.2945309122351924,,93.02325581395348,
2021-03-15,0.24994595763078253,,93.02325581395348,
2021-03-16,0.29858408992650237,,93.02325581395348,
2021-03-17,0.2823713791612624,,93.02325581395348,
2021-03-18,0.13105274535235625,,93.02325581395348,
2021-03-19,0.3012862083873757,,93.02325581395348,
2021-03-20,0.2742650237786425,,93.02325581395348,
2021-03-21,0.26075443147427585,,93.02325581395348,
2021-03-22,0.31749891915261563,,93.02325581395348,
2021-03-23,0.3053393860786857,,93.02325581395348,
2021-03-24,0.1432122784262862,,93.02325581395348,
2021-03-25,0.3472222222222222,,93.02325581395348,
2021-03-26,0.2904777345438824,,93.02325581395348,
2021-03-27,0.36343493298746216,,93.02325581395348,
2021-03-28,0.3445201037613489,,93.02325581395348,
2021-03-29,0.16347816688283615,,93.02325581395348,
2021-03-30,0.37559446606139213,,93.02325581395348,
2021-03-31,0.3593817552961522,,93.02325581395348,
2021-04-01,0.32155209684392566,,93.02325581395348,
2021-04-02,0.40666882836143536,,93.02325581395348,
2021-04-03,0.38370082144401213,,93.02325581395348,
2021-04-04,0.17698875918720278,,93.02325581395348,
2021-04-05,0.416126242974492,,93.02325581395348,
2021-04-06,0.42153047989623865,,93.02325581395348,
2021-04-07,0.3445201037613489,,93.02325581395348,
2021-04-08,0.4228815391266753,,93.02325581395348,
2021-04-09,0.23913748378728925,,93.02325581395348,
2021-04-10,0.3445201037613489,,93.02325581395348,
2021-04-11,0.3796476437527021,,93.02325581395348,
2021-04-12,0.34587116299178555,,93.02325581395348,
2021-04-13,0.420179420665802,,93.02325581395348,
2021-04-14,0.3985624729788154,,93.02325581395348,
2021-04-15,0.18509511456982275,,93.02325581395348,
2021-04-16,0.4228815391266753,,93.02325581395348,
2021-04-17,0.4228815391266753,,93.02325581395348,
2021-04-18,0.3445201037613489,,93.02325581395348,
2021-04-19,0.42153047989623865,,93.02325581395348,
2021-04-20,0.3985624729788154,,93.02325581395348,
2021-04-21,0.18104193687851275,,93.02325581395348,
2021-04-22,0.41882836143536534,,93.02325581395348,
2021-04-23,0.37829658452226544,,93.02325581395348,
2021-04-24,0.3418179853004756,,93.02325581395348,
2021-04-25,0.39586035451794205,,93.02325581395348,
2021-04-26,0.1837440553393861,,93.02325581395348,
2021-04-27,0.420179420665802,,93.02325581395348,
2021-04-28,0.42153047989623865,,93.02325581395348,
2021-04-29,0.3445201037613489,,93.02325581395348,
2021-04-30,0.4228815391266753,,93.02325581395348,
2021-05-01,0.3985624729788154,,93.00979758828596,
2021-05-02,0.1823929961089494,,93.02325581395348,
2021-05-03,0.42153047989623865,,93.02325581395348,
2021-05-04,0.37829658452226544,,93.02325581395348,
2021-05-05,0.3418179853004756,,93.02325581395348,
2021-05-06,0.4174773022049287,,93.02325581395348,
2021-05-07,0.2364353653264159,,93.02325581395348,
2021-05-08,0.34316904453091224,,93.02325581395348,
2021-05-09,0.420179420665802,,93.02325581395348,
2021-05-10,0.41882836143536534,,93.02325581395348,
2021-05-11,0.3418179853004756,,93.02325581395348,
2021-05-12,0.3945092952875054,,93.02325581395348,
2021-05-13,0.18104193687851275,,93.02325581395348,
2021-05-14,0.41882836143536534,,93.02325581395348,
2021-05-15,0.37829658452226544,,93.02325581395348,
2021-05-16,0.3404669260700389,,93.02325581395348,
2021-05-17,0.41882836143536534,,93.02325581395348,
2021-05-18,0.3904561175961954,,93.02325581395348,
2021-05-19,0.1823929961089494,,93.02325581395348,
2021-05-20,0.4174773022049287,,93.02325581395348,
2021-05-21,0.41882836143536534,,93.02325581395348,
2021-05-22,0.3404669260700389,,93.02325581395348,
2021-05-23,0.4174773022049287,,93.02325581395348,
2021-05-24,0.2404885430177259,,93.02325581395348,
2021-05-25,0.34316904453091224,,93.02325581395348,
2021-05-26,0.37829658452226544,,93.02325581395348,
2021-05-27,0.42153047989623865,,93.02325581395348,
2021-05-28,0.34316904453091224,,93.02325581395348,
2021-05-29,0.3945092952875054,,93.02325581395348,
2021-05-30,0.18509511456982275,,93.02325581395348,
2021-05-31,0.420179420665802,,93.02325581395348,
2021-06-01,0.420179420665802,,93.02325581395348,
2021-06-02,0.3418179853004756,,93.02325581395348,
2021-06-03,0.4228815391266753,,93.02325581395348,
2021-06-04,0.23913748378728925,,93.02325581395348,
2021-06-05,0.34316904453091224,,93.02325581395348,
2021-06-06,0.3796476437527021,,93.02325581395348,
2021-06-07,0.41882836143536534,,93.02325581395348,
2021-06-08,0.3418179853004756,,93.02325581395348,
2021-06-09,0.3945092952875054,,93.02325581395348,
2021-06-10,0.26075443147427585,,93.02325581395348,
2021-06-11,0.3418179853004756,,93.02325581395348,
2021-06-12,0.41882836143536534,,93.02325581395348,
2021-06-13,0.4174773022049287,,93.02325581395348,
2021-06-14,0.3404669260700389,,93.02325581395348,
2021-06-15,0.39315823605706873,,93.02325581395348,
2021-06-16,0.1796908776480761,,93.02325581395348,
2021-06-17,0.4174773022049287,,93.02325581395348,
2021-06-18,0.3769455252918288,,93.02325581395348,
